lat	lon	size
-85.5	-151.1	1
-85.2	-177.4	1
-85.2	-177.3	1
-85.2	-177.1	1
-85.2	-174.1	3
-85.1	-177.4	1
-85.0	-177.2	1
-84.9	-177.1	1
-84.9	-177.0	3
-84.9	-176.9	3
-84.9	-176.1	5
-84.6	-176.8	6
-84.6	-176.7	2
-84.6	-176.0	1
-84.6	175.0	4
-84.5	-176.5	9
-84.5	-176.4	1
-84.5	-175.4	4
-84.5	-175.0	1
-84.5	-174.9	3
-84.3	169.3	1
-83.8	170.8	2
-83.8	172.7	2
-79.8	-83.0	1
-79.8	-82.9	1
-78.2	164.0	1
-78.1	163.6	1
-78.1	163.7	9
-78.1	163.8	15
-78.1	163.9	6
-78.1	164.0	3
-78.1	164.1	6
-78.1	164.2	4
-78.1	164.3	2
-78.1	164.4	1
-78.0	163.7	3
-78.0	163.8	5
-78.0	163.9	7
-78.0	164.0	3
-78.0	164.1	1
-78.0	164.3	3
-77.9	159.1	1
-77.9	160.7	7
-77.9	160.8	2
-77.9	161.6	3
-77.8	160.7	9
-77.7	160.8	1
-77.6	161.0	14
-77.6	161.1	4
-77.6	161.2	1
-77.6	161.8	5
-77.6	163.1	1
-77.6	163.2	7
-77.6	163.5	6
-77.6	165.4	12
-77.6	166.2	9
-77.5	160.6	3
-77.5	160.8	3
-77.5	160.9	19
-77.5	161.6	13
-77.5	161.8	1
-77.5	167.2	1
-77.4	161.9	1
-77.4	162.2	2
-77.4	162.3	2
-77.4	167.2	1
-77.0	160.8	2
-77.0	161.2	1
-77.0	161.4	5
-77.0	161.5	1
-77.0	161.7	5
-77.0	161.8	2
-77.0	162.2	1
-77.0	173.0	2
-76.9	160.9	20
-76.9	161.1	4
-76.8	-33.4	2
-76.6	-170.0	1
-76.6	161.1	1
-76.6	161.2	1
-76.5	161.3	1
-76.5	161.4	1
-76.5	162.1	1
-76.4	161.0	2
-76.4	161.1	1
-76.2	-170.5	1
-76.1	162.0	1
-76.0	-54.2	1
-76.0	160.9	2
-75.9	159.8	1
-75.9	160.0	10
-75.9	162.6	5
-75.8	11.2	1
-75.8	159.9	2
-75.8	161.1	1
-75.7	158.9	6
-75.7	159.2	6
-75.7	160.4	1
-75.7	160.9	8
-75.7	161.3	3
-75.5	-166.3	1
-75.5	159.6	9
-75.2	-176.6	1
-75.1	164.5	5
-74.9	162.2	2
-74.9	162.4	4
-74.9	163.7	8
-74.8	163.7	3
-74.8	166.8	5
-74.7	162.6	1
-74.7	162.7	1
-74.6	162.2	1
-74.6	162.6	1
-74.6	164.1	1
-74.5	162.6	1
-74.4	-168.3	1
-74.4	164.0	4
-74.4	164.7	3
-74.2	162.5	7
-74.2	170.9	6
-74.1	165.3	2
-74.0	164.4	3
-74.0	175.1	2
-73.7	162.6	1
-73.7	163.7	2
-73.5	-127.4	2
-73.4	165.5	2
-73.3	-129.6	1
-73.2	-129.3	1
-73.0	-127.9	1
-73.0	-126.4	1
-73.0	-126.1	2
-72.6	169.3	2
-72.5	-104.4	1
-72.4	169.9	2
-72.3	-104.3	1
-72.3	170.2	5
-72.1	13.4	9
-71.9	-68.2	1
-71.8	162.0	1
-71.7	-143.9	2
-71.7	-143.7	5
-71.7	-143.6	4
-71.7	161.4	4
-71.4	-102.2	1
-71.4	-93.5	1
-71.4	-91.4	1
-71.3	-148.3	2
-71.0	-152.5	2
-70.8	-169.0	2
-70.8	-154.6	2
-70.5	-95.2	1
-70.2	-159.1	8
-70.0	-160.1	2
-70.0	-115.5	4
-70.0	-112.7	2
-70.0	-100.2	1
-69.9	-115.2	8
-69.9	-100.7	3
-69.7	-102.0	1
-69.6	-103.0	1
-69.5	-103.0	1
-69.4	76.4	1
-69.2	-78.8	2
-69.0	-103.0	3
-68.9	78.1	3
-68.8	-90.7	2
-68.7	-100.0	4
-68.5	-103.0	1
-68.5	-44.1	2
-68.5	78.2	2
-68.5	78.5	1
-68.0	-120.0	8
-68.0	-103.0	1
-67.9	-67.7	1
-67.8	-89.3	2
-67.7	-75.0	1
-67.6	-68.2	3
-67.5	-103.0	1
-67.4	-179.9	2
-67.3	163.5	3
-67.2	145.7	13
-67.1	144.9	6
-67.1	167.3	8
-67.1	167.4	1
-67.0	-110.0	8
-67.0	-103.0	1
-67.0	146.0	5
-66.9	-69.1	2
-66.9	146.1	5
-66.9	146.2	2
-66.8	146.2	4
-66.6	70.6	2
-66.5	-103.0	6
-66.5	111.0	3
-66.4	110.6	3
-66.3	100.6	7
-66.3	100.7	1
-66.3	140.4	3
-66.1	-31.8	3
-66.0	-103.0	1
-66.0	159.0	6
-65.0	-103.0	1
-64.8	-64.1	20
-64.8	-64.0	14
-64.6	-62.6	2
-64.5	-103.0	1
-64.5	-44.9	5
-64.4	-53.1	2
-64.4	-53.0	2
-64.4	125.2	2
-64.3	-56.7	4
-64.3	-56.6	8
-64.3	-53.1	4
-64.3	-53.0	2
-64.0	-103.0	7
-64.0	-66.3	5
-64.0	-66.2	1
-64.0	-0.0	1
-63.9	-56.1	5
-63.8	-57.3	2
-63.6	-60.9	29
-63.5	-51.3	2
-63.4	-56.8	4
-63.4	-53.6	4
-63.4	-53.5	4
-63.0	-103.0	1
-63.0	-60.7	14
-63.0	-60.6	60
-63.0	-60.3	1
-62.9	-61.1	2
-62.9	-60.6	1
-62.7	-61.2	23
-62.7	-60.9	27
-62.7	-60.6	1
-62.7	-60.4	23
-62.7	-57.7	1
-62.6	-61.0	9
-62.6	-60.6	18
-62.6	-59.8	4
-62.6	-58.6	1
-62.5	-103.0	2
-62.5	-68.0	5
-62.5	-60.7	5
-62.5	-59.7	16
-62.3	-58.7	16
-62.2	-59.0	10
-62.2	-58.9	7
-62.2	-58.8	10
-62.2	-58.7	14
-62.2	-58.6	2
-62.2	-57.3	2
-62.2	-49.2	4
-62.1	-58.5	1
-62.1	-49.3	1
-62.0	-103.0	1
-62.0	-58.9	2
-62.0	-58.4	1
-62.0	-58.0	1
-62.0	-57.7	11
-62.0	-49.5	6
-61.7	-55.2	1
-61.2	-57.1	1
-61.0	-103.0	1
-60.5	-103.0	4
-60.5	-55.5	1
-60.4	0.5	1
-60.3	-60.6	1
-60.2	-60.6	5
-60.0	-103.0	1
-60.0	0.1	2
-60.0	73.6	2
-59.6	-67.9	4
-59.6	148.6	1
-59.6	148.7	7
-59.5	-21.0	4
-59.4	0.5	3
-59.0	-103.0	1
-59.0	-0.0	2
-58.7	-14.0	5
-58.5	-103.0	2
-58.4	0.6	6
-58.2	-60.3	9
-58.1	0.6	1
-58.0	-176.6	2
-58.0	-103.0	1
-58.0	-59.9	1
-57.9	-0.0	1
-57.8	0.6	1
-57.7	-67.1	2
-57.7	81.9	2
-57.5	-7.0	3
-57.3	-0.0	2
-57.1	-0.1	2
-57.0	-103.0	1
-57.0	-28.0	3
-57.0	-27.9	6
-56.5	-103.0	4
-56.5	-68.7	2
-56.5	0.1	1
-56.2	-62.6	1
-56.0	-103.0	1
-56.0	-0.0	3
-55.3	-0.4	2
-55.0	-103.0	1
-54.9	-54.9	3
-54.8	95.7	4
-54.7	-67.9	4
-54.7	1.0	6
-54.5	-103.0	4
-54.4	-65.1	3
-54.4	3.4	2
-54.3	-36.5	2
-54.0	-103.0	1
-54.0	-0.0	2
-53.6	149.3	7
-53.2	118.1	1
-53.2	118.2	2
-53.1	81.7	5
-53.0	-103.0	1
-52.9	49.4	2
-52.6	67.2	1
-52.5	-103.0	6
-52.4	49.4	6
-52.0	-103.0	1
-52.0	-72.9	2
-51.8	-72.8	4
-51.8	-59.5	2
-51.5	-103.0	1
-51.4	-0.0	5
-51.1	-73.3	1
-51.1	-66.5	1
-51.0	-103.0	4
-51.0	7.0	4
-51.0	72.0	7
-50.8	72.3	5
-50.7	68.1	1
-50.7	68.5	1
-50.6	72.0	1
-50.6	72.1	12
-50.5	-103.0	1
-50.3	0.1	1
-50.1	-0.1	2
-49.5	-52.7	2
-49.4	70.0	1
-49.3	70.1	1
-49.0	-103.0	1
-49.0	-53.1	6
-49.0	9.0	14
-48.9	-48.8	3
-48.2	-52.7	1
-48.0	-103.0	1
-47.9	-61.9	1
-47.6	-51.8	1
-47.3	-9.6	2
-47.2	-58.3	5
-47.2	-58.2	1
-47.2	-58.0	1
-47.2	-57.9	3
-47.0	-103.0	1
-47.0	-0.0	1
-47.0	4.5	7
-47.0	56.4	2
-46.9	-47.2	3
-46.9	37.8	2
-46.9	38.1	6
-46.9	141.9	1
-46.9	142.0	1
-46.8	141.6	2
-46.8	141.8	1
-46.8	142.1	1
-46.8	142.4	2
-46.5	-103.0	10
-46.5	-58.3	1
-46.5	36.6	1
-46.5	167.4	7
-46.5	168.4	1
-46.4	51.8	1
-46.4	150.4	9
-46.2	51.0	5
-46.1	51.9	1
-46.0	-103.0	1
-46.0	-49.9	1
-45.9	170.5	2
-45.8	170.9	6
-45.8	171.0	11
-45.8	171.1	12
-45.8	171.2	4
-45.8	171.3	5
-45.8	171.4	3
-45.8	171.5	40
-45.3	-48.9	1
-45.2	169.4	1
-45.0	6.6	7
-44.9	-51.8	6
-44.9	-45.0	1
-44.9	36.2	6
-44.8	36.2	2
-44.8	168.0	4
-44.7	-45.5	3
-44.6	-52.3	1
-44.6	-52.2	3
-44.6	168.0	7
-44.5	-103.0	7
-44.5	-52.5	1
-44.5	-52.3	1
-44.5	168.6	7
-44.5	168.7	6
-44.4	0.3	2
-44.4	171.1	1
-44.1	-73.1	1
-44.1	169.4	8
-44.0	-103.0	1
-44.0	14.1	11
-43.8	-47.0	1
-43.8	170.1	10
-43.8	172.2	1
-43.7	170.1	4
-43.7	171.1	3
-43.6	171.1	5
-43.6	172.5	50
-43.6	172.7	1
-43.5	171.2	3
-43.5	172.6	2
-43.5	172.7	4
-43.3	172.2	1
-43.1	146.7	1
-43.0	-103.0	1
-43.0	-46.0	1
-43.0	8.5	4
-43.0	171.4	2
-42.9	171.5	13
-42.8	147.4	2
-42.8	147.5	1
-42.7	146.6	2
-42.7	146.7	1
-42.6	146.8	6
-42.6	147.2	9
-42.6	147.4	2
-42.5	-103.0	2
-42.5	-72.4	33
-42.5	146.8	6
-42.5	147.5	1
-42.4	-72.5	11
-42.4	-72.4	22
-42.4	-44.0	3
-42.4	4.2	2
-42.4	146.7	3
-42.4	147.0	7
-42.4	147.1	6
-42.4	147.3	2
-42.4	147.4	1
-42.3	-72.5	29
-42.3	-72.4	31
-42.3	-72.3	3
-42.3	146.9	9
-42.3	147.4	2
-42.3	147.5	6
-42.3	147.6	4
-42.3	171.6	7
-42.2	-72.5	31
-42.2	-72.3	4
-42.2	146.6	1
-42.2	147.5	1
-42.2	148.3	3
-42.1	-72.7	1
-42.1	-72.6	2
-42.1	-72.3	2
-42.1	148.3	4
-42.0	-103.0	2
-42.0	146.3	2
-42.0	147.5	3
-41.9	-35.4	1
-41.8	147.2	6
-41.8	147.3	3
-41.8	174.1	1
-41.7	145.1	1
-41.7	174.0	1
-41.6	145.1	1
-41.6	145.9	1
-41.6	174.1	1
-41.5	3.0	1
-41.5	145.9	2
-41.5	173.8	1
-41.5	173.9	9
-41.5	174.0	1
-41.4	-44.0	1
-41.4	173.0	15
-41.4	173.1	1
-41.4	173.8	1
-41.3	-73.0	27
-41.3	-71.3	1
-41.3	173.2	2
-41.3	173.6	1
-41.2	7.0	2
-41.2	148.0	2
-41.2	173.3	1
-41.2	173.9	2
-41.1	173.0	2
-41.1	173.9	2
-41.0	-103.0	1
-41.0	3.0	1
-41.0	175.6	1
-40.9	144.9	1
-40.9	172.8	1
-40.8	-72.2	1
-40.8	3.6	1
-40.8	172.8	1
-40.7	-72.2	2
-40.7	-52.2	2
-40.7	174.0	1
-40.6	-52.2	1
-40.6	-52.1	1
-40.6	-51.9	3
-40.6	142.5	20
-40.5	-103.0	2
-40.5	-43.1	1
-40.5	142.5	4
-40.5	176.5	1
-40.4	-31.0	1
-40.4	175.6	185
-40.2	4.9	1
-40.1	5.5	6
-40.1	143.7	1
-40.1	175.4	1
-40.0	-103.0	1
-40.0	-55.0	3
-40.0	-42.4	3
-40.0	0.9	6
-40.0	2.4	1
-40.0	176.6	1
-39.9	-72.1	4
-39.9	143.9	4
-39.9	144.1	5
-39.8	-50.6	1
-39.8	36.4	6
-39.8	174.5	1
-39.8	176.8	1
-39.8	176.9	1
-39.7	143.9	1
-39.7	144.0	2
-39.7	176.9	1
-39.7	177.0	1
-39.6	-77.0	3
-39.6	-49.0	8
-39.6	144.0	1
-39.6	176.7	1
-39.6	176.9	1
-39.5	-53.9	3
-39.5	174.1	1
-39.5	174.2	1
-39.4	2.4	1
-39.3	-139.8	2
-39.3	7.2	1
-39.3	7.7	6
-39.3	146.6	3
-39.3	176.7	1
-39.2	-43.4	3
-39.2	-41.5	1
-39.2	146.3	1
-39.1	7.6	1
-39.0	177.2	1
-39.0	177.8	1
-39.0	179.1	14
-39.0	179.2	2
-38.9	8.0	1
-38.8	-71.7	3
-38.8	-71.6	3
-38.8	2.2	1
-38.7	176.5	1
-38.7	178.0	1
-38.7	178.6	20
-38.6	-71.8	3
-38.6	-40.7	1
-38.6	11.8	3
-38.6	175.8	1
-38.6	176.1	1
-38.6	176.2	5
-38.6	176.3	3
-38.6	177.9	1
-38.6	178.0	1
-38.5	-103.0	3
-38.5	2.1	1
-38.5	175.6	1
-38.5	176.0	1
-38.5	176.1	1
-38.5	176.3	2
-38.5	176.5	1
-38.4	-71.5	1
-38.4	-52.9	6
-38.4	9.2	1
-38.4	10.1	6
-38.4	176.4	1
-38.4	176.8	1
-38.3	-52.6	6
-38.3	143.4	38
-38.3	144.6	11
-38.3	174.9	2
-38.3	175.2	1
-38.3	176.0	8
-38.3	176.3	35
-38.2	-11.1	1
-38.2	148.4	1
-38.2	175.2	1
-38.2	176.0	3
-38.1	2.0	2
-38.1	10.6	2
-38.1	175.3	1
-38.1	176.3	1
-38.1	177.0	1
-38.0	-103.0	1
-38.0	-45.0	6
-38.0	144.6	7
-38.0	175.3	1
-38.0	175.7	1
-38.0	176.2	1
-38.0	176.8	1
-38.0	177.5	1
-37.9	49.3	1
-37.9	144.6	1
-37.9	145.0	9
-37.9	145.1	19
-37.9	145.3	4
-37.9	175.3	1
-37.9	175.6	2
-37.8	-73.0	3
-37.8	-41.1	5
-37.8	10.3	1
-37.8	49.6	12
-37.8	49.7	1
-37.8	50.6	1
-37.8	144.9	28
-37.8	145.0	504
-37.8	175.1	1
-37.8	175.3	1
-37.7	50.5	1
-37.6	1.6	2
-37.6	50.6	2
-37.6	50.8	1
-37.6	175.7	1
-37.5	175.2	56
-37.5	175.6	1
-37.4	144.5	4
-37.3	-12.7	1
-37.3	1.4	2
-37.3	144.1	1
-37.2	-48.1	2
-37.2	174.8	1
-37.2	174.9	6
-37.1	-29.0	1
-37.1	174.6	2
-37.1	174.8	1
-37.1	175.0	2
-37.0	-103.0	1
-37.0	-38.8	1
-37.0	1.0	1
-37.0	49.6	9
-37.0	174.5	1
-37.0	174.9	1
-37.0	175.0	1
-36.9	-71.5	3
-36.9	174.8	86
-36.9	175.0	1
-36.8	-73.1	1
-36.8	174.6	1
-36.8	174.8	184
-36.8	175.1	1
-36.7	142.3	9
-36.7	145.0	2
-36.7	145.6	2
-36.7	174.6	2
-36.6	174.3	1
-36.5	-103.0	2
-36.5	-73.0	2
-36.5	-72.9	3
-36.5	12.4	1
-36.5	13.3	6
-36.5	145.5	12
-36.5	174.6	3
-36.5	174.7	1
-36.4	-179.3	1
-36.4	-10.1	1
-36.4	13.2	6
-36.4	174.7	1
-36.4	175.8	2
-36.3	1.0	2
-36.3	13.3	1
-36.3	174.5	1
-36.3	174.6	1
-36.2	-37.9	1
-36.2	12.8	1
-36.2	175.1	2
-36.2	175.3	9
-36.2	175.5	12
-36.1	144.7	3
-36.1	149.2	2
-36.1	174.5	1
-36.0	-103.0	1
-36.0	1.0	1
-36.0	145.0	8
-36.0	149.1	7
-36.0	149.2	1
-36.0	174.2	1
-35.9	-70.6	2
-35.9	149.0	28
-35.8	13.7	1
-35.8	144.9	3
-35.8	145.0	5
-35.8	145.1	6
-35.8	145.2	6
-35.8	145.6	8
-35.6	-6.4	2
-35.6	14.0	1
-35.6	138.3	1
-35.6	144.1	5
-35.6	145.0	5
-35.6	148.8	1
-35.6	148.9	5
-35.6	149.0	1
-35.5	1.0	1
-35.5	145.3	11
-35.5	148.8	3
-35.5	149.5	1
-35.5	149.6	2
-35.4	14.9	6
-35.4	148.8	30
-35.4	149.5	1
-35.4	149.6	21
-35.4	150.5	6
-35.4	173.9	2
-35.3	-179.0	1
-35.3	14.9	1
-35.3	138.7	1
-35.3	139.0	4
-35.3	143.6	5
-35.3	148.8	1
-35.3	149.1	26
-35.2	-71.4	1
-35.2	1.0	2
-35.2	26.3	13
-35.2	34.5	6
-35.2	149.0	5
-35.2	150.6	8
-35.2	150.7	4
-35.2	150.8	1
-35.1	-71.3	1
-35.1	139.3	12
-35.1	142.0	24
-35.1	150.7	6
-35.1	150.8	3
-35.0	-39.4	3
-35.0	54.2	1
-35.0	138.4	5
-35.0	138.6	2
-35.0	147.4	80
-34.9	-56.2	1
-34.9	16.1	6
-34.9	17.9	4
-34.9	18.0	29
-34.9	54.2	1
-34.9	138.5	20
-34.9	138.6	559
-34.9	138.7	2
-34.9	149.8	6
-34.8	-70.7	3
-34.8	-58.2	8
-34.8	-28.3	1
-34.8	54.6	2
-34.8	138.6	3
-34.8	150.8	8
-34.7	-54.2	47
-34.7	138.9	1
-34.7	143.1	5
-34.7	148.6	6
-34.7	149.1	6
-34.6	-58.7	1
-34.6	-58.5	67
-34.6	-58.3	4
-34.6	-36.1	1
-34.6	17.1	6
-34.6	138.9	1
-34.6	139.0	1
-34.5	-103.0	1
-34.5	-72.0	1
-34.5	-58.6	63
-34.5	-56.3	2
-34.5	138.4	8
-34.5	148.6	6
-34.5	150.0	21
-34.5	150.6	9
-34.4	-55.3	1
-34.4	-55.2	3
-34.4	17.1	1
-34.4	101.9	3
-34.4	119.3	1
-34.4	142.3	6
-34.4	148.7	6
-34.4	148.8	6
-34.4	150.9	9
-34.3	-70.7	1
-34.3	118.7	4
-34.3	119.4	1
-34.3	138.3	4
-34.3	146.0	1
-34.2	-73.1	3
-34.2	-43.0	1
-34.2	118.7	3
-34.2	119.3	1
-34.2	119.4	1
-34.2	119.6	2
-34.2	138.3	4
-34.1	-178.1	1
-34.1	-73.1	6
-34.1	-72.2	1
-34.1	-59.1	4
-34.1	118.8	3
-34.1	118.9	31
-34.1	119.4	1
-34.1	123.2	4
-34.1	139.8	1
-34.1	140.4	1
-34.1	140.7	2
-34.1	150.7	3150
-34.1	151.2	29
-34.0	-102.7	1
-34.0	-73.1	1
-34.0	-56.7	2
-34.0	18.4	4
-34.0	18.5	420
-34.0	23.5	1
-34.0	25.6	2
-34.0	140.6	1
-34.0	140.7	7
-34.0	140.8	2
-34.0	151.0	52
-34.0	151.2	3
-34.0	151.3	2
-33.9	-73.1	3
-33.9	1.0	2
-33.9	18.9	1
-33.9	37.0	35
-33.9	119.2	1
-33.9	119.9	1
-33.9	120.0	2
-33.9	138.6	1
-33.9	150.6	3
-33.9	151.2	609
-33.8	-70.9	30
-33.8	-70.8	2
-33.8	-70.7	2
-33.8	-35.3	1
-33.8	18.7	1
-33.8	119.4	2
-33.8	150.9	56
-33.8	151.0	12
-33.8	151.2	15
-33.7	-72.0	6
-33.7	-71.2	14
-33.7	-71.1	26
-33.7	-71.0	28
-33.7	-70.7	31
-33.7	-70.5	10
-33.7	-57.5	2
-33.7	119.7	1
-33.7	119.8	1
-33.7	150.3	6
-33.6	-70.6	7
-33.6	-70.4	16
-33.6	-27.9	1
-33.6	101.4	3
-33.6	150.0	13
-33.6	150.7	40
-33.5	-70.8	6
-33.5	-70.6	15
-33.5	-57.0	2
-33.4	-70.7	4
-33.4	-70.6	2
-33.4	-70.5	1
-33.4	101.4	3
-33.4	151.3	9
-33.3	15.4	17
-33.2	-54.4	16
-33.2	15.3	29
-33.2	117.0	1
-33.1	151.5	10
-33.0	-103.0	1
-33.0	-71.9	1
-33.0	-71.6	1
-33.0	-71.4	2
-33.0	-71.3	1
-33.0	-71.0	2
-33.0	1.0	2
-33.0	27.9	4
-33.0	151.6	5
-32.9	-71.5	2
-32.9	151.8	176
-32.8	-87.1	4
-32.8	97.3	3
-32.8	116.4	2
-32.8	138.0	1
-32.7	-87.1	1
-32.7	18.1	13
-32.7	97.5	1
-32.7	138.1	1
-32.6	-70.7	3
-32.6	97.7	11
-32.6	116.5	3
-32.5	-179.3	6
-32.5	-176.0	6
-32.5	-172.0	5
-32.5	-171.0	5
-32.5	-170.0	14
-32.5	-169.0	5
-32.5	-168.0	5
-32.5	-167.0	5
-32.5	-166.0	5
-32.5	-165.0	8
-32.5	-164.0	5
-32.5	-163.0	5
-32.5	-162.0	5
-32.5	-161.0	5
-32.5	-160.0	5
-32.5	-159.0	5
-32.5	-158.0	8
-32.5	-157.0	5
-32.5	-156.0	5
-32.5	-155.0	5
-32.5	-154.0	8
-32.5	-153.0	4
-32.5	-152.0	5
-32.5	-151.0	4
-32.5	-103.0	2
-32.5	-100.0	1
-32.5	-91.0	1
-32.5	-88.0	1
-32.5	-79.0	1
-32.5	-72.8	1
-32.5	56.8	1
-32.5	96.5	1
-32.5	118.3	1
-32.5	142.2	1
-32.4	-59.9	3
-32.4	-33.7	1
-32.4	1.0	1
-32.4	116.0	1
-32.4	118.0	2
-32.3	-178.3	8
-32.3	95.3	5
-32.3	115.7	2
-32.3	117.9	1
-32.3	138.0	2
-32.2	-177.4	10
-32.2	-176.6	6
-32.2	-176.5	3
-32.2	17.7	7
-32.2	115.7	6
-32.2	115.8	6
-32.2	118.7	2
-32.1	-37.5	2
-32.1	17.7	1
-32.1	115.7	3
-32.0	-103.0	1
-32.0	1.0	2
-32.0	115.8	40
-32.0	116.0	1
-32.0	151.0	1
-31.9	-177.3	3
-31.9	127.0	2
-31.8	116.4	1
-31.7	116.5	1
-31.6	-32.9	1
-31.6	159.1	1
-31.6	178.0	5
-31.5	138.6	1
-31.5	151.1	3
-31.4	-177.1	1
-31.4	-141.0	1
-31.4	-134.0	1
-31.4	-125.0	1
-31.4	-114.0	1
-31.4	-110.0	1
-31.4	-102.0	1
-31.4	-94.0	3
-31.4	-93.9	1
-31.4	-57.7	2
-31.4	131.0	2
-31.3	119.6	2
-31.3	119.7	1
-31.3	138.6	1
-31.3	151.1	3
-31.2	-27.2	1
-31.2	136.7	2
-31.1	-176.8	2
-31.1	-176.0	1
-31.1	-0.4	1
-31.1	150.9	3
-31.1	151.0	6
-31.1	151.1	3
-31.0	-103.0	1
-31.0	4.7	20
-31.0	110.5	2
-31.0	116.6	1
-31.0	150.9	7
-30.9	-62.0	4
-30.9	150.5	2
-30.8	109.4	1
-30.8	138.8	1
-30.7	108.5	1
-30.6	22.9	22
-30.5	-103.0	9
-30.5	-1.4	1
-30.5	26.1	6
-30.5	107.7	1
-30.5	120.8	171
-30.5	137.0	3
-30.4	-176.5	6
-30.4	106.6	1
-30.4	116.6	2
-30.4	121.1	2
-30.4	142.7	1
-30.3	38.1	3
-30.2	-178.4	1
-30.2	-43.3	3
-30.2	105.7	1
-30.2	115.2	2
-30.2	116.7	1
-30.2	120.6	2
-30.2	120.7	3
-30.2	149.6	54
-30.1	-51.1	1
-30.1	-43.3	18
-30.1	30.9	3
-30.1	49.6	3
-30.1	115.3	1
-30.1	153.1	6
-30.0	-176.5	1
-30.0	-51.2	5
-30.0	-31.1	1
-30.0	-26.8	1
-30.0	-2.1	1
-30.0	40.0	1
-30.0	41.6	1
-30.0	42.6	1
-30.0	43.7	1
-30.0	44.6	1
-30.0	45.5	1
-30.0	46.4	1
-30.0	47.4	1
-30.0	48.3	1
-30.0	49.2	1
-30.0	50.0	1
-30.0	51.2	1
-30.0	51.8	1
-30.0	54.5	1
-30.0	104.8	1
-30.0	115.0	3
-30.0	153.5	2
-30.0	154.0	5
-30.0	156.0	5
-30.0	159.0	5
-30.0	163.0	5
-30.0	167.0	5
-30.0	170.9	5
-30.0	174.0	5
-30.0	175.9	5
-29.9	-176.4	9
-29.9	31.0	155
-29.9	54.5	1
-29.9	103.8	1
-29.9	144.1	2
-29.8	-51.3	4
-29.8	82.6	1
-29.7	-101.2	7
-29.7	-53.8	1
-29.7	103.0	1
-29.6	-101.3	1
-29.6	-2.7	1
-29.6	96.4	38
-29.5	37.9	5
-29.5	38.0	9
-29.5	54.5	1
-29.5	54.6	1
-29.5	101.8	1
-29.5	115.6	1
-29.4	-175.9	1
-29.4	-3.1	2
-29.3	-177.9	3
-29.3	100.8	1
-29.3	117.7	1
-29.2	99.9	1
-29.1	-103.0	1
-29.1	-35.8	3
-29.1	-30.2	1
-29.1	141.9	1
-29.0	54.5	2
-29.0	98.8	1
-29.0	134.7	2
-29.0	141.4	1
-28.9	-60.0	1
-28.9	98.1	1
-28.7	97.2	1
-28.6	-48.8	5
-28.6	40.0	2
-28.5	54.5	1
-28.5	96.3	1
-28.5	115.6	1
-28.4	-175.6	4
-28.4	23.4	1
-28.3	54.5	2
-28.3	95.0	2
-28.2	-107.6	2
-28.2	-107.4	3
-28.2	-49.6	34
-28.2	17.1	2
-28.2	26.8	5
-28.2	117.7	1
-28.2	153.1	1
-28.1	-5.0	1
-28.1	16.9	1
-28.1	117.8	1
-28.1	120.5	5
-28.0	26.9	2
-28.0	54.5	2
-28.0	63.5	1
-28.0	153.4	23
-27.9	63.9	2
-27.9	151.3	24
-27.8	-40.7	1
-27.8	-5.6	1
-27.8	64.6	8
-27.7	-117.6	57
-27.7	-48.5	7
-27.7	-26.1	1
-27.7	54.5	1
-27.7	95.0	1
-27.7	153.2	3
-27.7	153.3	2
-27.6	152.3	20
-27.6	153.1	2
-27.5	-58.8	1
-27.5	-6.0	1
-27.5	26.5	1
-27.5	152.3	1
-27.5	153.0	1173
-27.4	-58.7	1
-27.4	-28.4	1
-27.4	54.5	1
-27.4	152.9	4
-27.4	153.1	28
-27.4	153.5	1
-27.3	22.4	1
-27.3	26.7	12
-27.3	54.5	1
-27.3	95.0	1
-27.3	152.9	9
-27.3	153.1	161
-27.3	153.2	1
-27.2	22.4	2
-27.2	29.7	1
-27.1	-138.8	23
-27.1	-66.8	1
-27.1	95.0	1
-27.0	-101.5	1
-27.0	-68.6	10
-27.0	-6.7	1
-27.0	54.5	1
-26.9	151.6	2
-26.8	-25.8	1
-26.8	-7.1	1
-26.8	54.5	1
-26.7	-27.7	1
-26.7	27.1	13
-26.7	54.5	2
-26.7	153.2	1
-26.6	27.3	12
-26.6	153.0	1
-26.6	153.1	3
-26.6	154.0	1
-26.5	-101.5	4
-26.5	-7.4	1
-26.5	95.0	2
-26.4	27.4	3
-26.4	27.8	1
-26.4	28.4	24
-26.4	30.3	1
-26.4	149.1	1
-26.4	153.0	1
-26.4	153.1	1
-26.3	-70.5	2
-26.3	27.0	2
-26.3	54.5	1
-26.3	153.0	3
-26.2	-175.4	1
-26.2	-168.0	1
-26.2	-156.0	1
-26.2	-152.0	1
-26.2	-70.3	2
-26.2	20.7	1
-26.2	26.2	9
-26.2	27.6	6
-26.2	27.8	277
-26.2	28.0	1
-26.2	28.4	25
-26.2	113.9	8
-26.2	114.0	4
-26.2	153.0	1
-26.1	-34.3	4
-26.1	54.5	1
-26.1	113.6	2
-26.1	113.9	4
-26.0	-101.5	1
-26.0	-67.0	9
-26.0	20.4	1
-26.0	26.5	6
-26.0	27.4	15
-26.0	28.0	1
-26.0	54.5	1
-26.0	95.0	1
-25.9	-67.0	4
-25.9	-27.6	34
-25.9	20.4	1
-25.9	25.6	2
-25.9	25.7	2
-25.9	28.2	1
-25.9	31.9	16
-25.9	32.6	174
-25.9	95.0	1
-25.8	-111.7	13
-25.8	-66.9	2
